OrderDate,ParentProductIdNew,ParentProductNew,ProductCategoryNew,ArtistNameNew,total_qty_sales,Selling Price,productListViews,productListClicks
13-03-2020,108,Product 108,Category 8,TSSOS,9,421,9914,84
13-03-2020,33,Product 33,Category 3,TSSCC,5,519,8080,70
13-03-2020,82,Product 82,Category 6,TSSOS,4,824,4541,68
13-03-2020,74,Product 74,Category 6,TSSHT,2,899,5131,68
13-03-2020,72,Product 72,Category 6,TSSCC,3,832,4362,42
13-03-2020,71,Product 71,Category 6,TSSCC,4,824,5209,74
13-03-2020,77,Product 77,Category 6,TSSML,10,949,7169,268
13-03-2020,79,Product 79,Category 6,TSSML,5,819,6821,113
13-03-2020,42,Product 42,Category 3,TSSMK,1,499,9368,120
13-03-2020,65,Product 65,Category 5,TSSML,5,1379,6381,298
13-03-2020,93,Product 93,Category 8,TSSDD,21,551,13350,377
13-03-2020,91,Product 91,Category 8,TSSDD,13,457,11473,202
13-03-2020,100,Product 100,Category 8,TSSHT,14,499,18151,222
13-03-2020,101,Product 101,Category 8,TSSML,24,449,16002,208
13-03-2020,89,Product 89,Category 8,TSSCC,5,479,9673,136
13-03-2020,88,Product 88,Category 8,TSSCC,90,578,25178,1521
13-03-2020,45,Product 45,Category 3,TSSOS,6,516,11807,175
13-03-2020,38,Product 38,Category 3,TSSML,3,566,6423,67
13-03-2020,103,Product 103,Category 8,TSSML,32,499,12058,226
13-03-2020,35,Product 35,Category 3,TSSCC,19,494,5977,137
13-03-2020,46,Product 46,Category 3,TSSOS,5,509,6713,134
13-03-2020,40,Product 40,Category 3,TSSML,34,528,15891,337
13-03-2020,58,Product 58,Category 4,TSSML,2,1049,5976,116
13-03-2020,84,Product 84,Category 7,TSSHT,4,849,5433,126
13-03-2020,62,Product 62,Category 5,TSSCC,1,1049,4814,139
13-03-2020,70,Product 70,Category 6,TSSCC,6,832,6618,195
13-03-2020,75,Product 75,Category 6,TSSHT,4,799,6196,75
13-03-2020,61,Product 61,Category 4,TSSOS,1,699,5281,138
13-03-2020,104,Product 104,Category 8,TSSOS,17,470,15087,178
13-03-2020,51,Product 51,Category 4,TSSCC,2,1399,3520,158
13-03-2020,59,Product 59,Category 4,TSSMK,4,1349,8946,230
13-03-2020,43,Product 43,Category 3,TSSMS,17,587,9361,403
13-03-2020,41,Product 41,Category 3,TSSML,7,528,8425,213
13-03-2020,36,Product 36,Category 3,TSSHT,22,549,17157,334
13-03-2020,48,Product 48,Category 3,TSSOS,22,554,20636,344
13-03-2020,47,Product 47,Category 3,TSSOS,9,493,10906,171
13-03-2020,49,Product 49,Category 3,TSSA,3,516,2698,28
13-03-2020,78,Product 78,Category 6,TSSML,9,816,6073,150
13-03-2020,64,Product 64,Category 5,TSSHT,8,1449,6198,187
13-03-2020,80,Product 80,Category 6,TSSMS,11,944,9190,760
13-03-2020,87,Product 87,Category 8,TSSCS,52,564,19750,595
13-03-2020,68,Product 68,Category 5,TSSMS,3,1366,3333,121
13-03-2020,66,Product 66,Category 5,TSSML,4,1374,6947,300
13-03-2020,28,Product 28,Category 2,TSSOS,19,436,20401,254
13-03-2020,30,Product 30,Category 2,TSSOS,1,399,2265,32
13-03-2020,32,Product 32,Category 2,TSSOS,11,413,17364,188
13-03-2020,29,Product 29,Category 2,TSSOS,7,399,1502,16
13-03-2020,31,Product 31,Category 2,TSSOS,12,424,13001,183
13-03-2020,17,Product 17,Category 2,TSSCC,74,545,22061,1126
14-03-2020,114,Product 114,Category 8,TSSA,1,399,1201,7
14-03-2020,98,Product 98,Category 8,TSSHT,3,499,2737,45
14-03-2020,1,Product 1,Category 1,TSSCC,2,499,1861,29
14-03-2020,97,Product 97,Category 8,TSSF,7,428,9770,136
14-03-2020,8,Product 8,Category 1,TSSML,1,499,1171,4
14-03-2020,16,Product 16,Category 1,TSSOS,2,474,1501,13
14-03-2020,15,Product 15,Category 1,TSSOS,1,449,1270,20
14-03-2020,9,Product 9,Category 1,TSSML,2,449,1368,12
14-03-2020,12,Product 12,Category 1,TSSOS,4,487,2241,42
14-03-2020,2,Product 2,Category 1,TSSCC,5,469,1628,13
14-03-2020,5,Product 5,Category 1,TSSF,7,478,4322,73
14-03-2020,6,Product 6,Category 1,TSSML,6,399,1283,27
14-03-2020,7,Product 7,Category 1,TSSML,3,482,1993,25
14-03-2020,107,Product 107,Category 8,TSSOS,16,443,8720,113
14-03-2020,105,Product 105,Category 8,TSSOS,15,439,7801,75
14-03-2020,14,Product 14,Category 1,TSSOS,4,499,1588,23
14-03-2020,53,Product 53,Category 4,TSSHT,2,1199,7188,70
14-03-2020,13,Product 13,Category 1,TSSOS,1,399,1041,6
14-03-2020,3,Product 3,Category 1,TSSCC,1,449,1479,17
14-03-2020,110,Product 110,Category 8,TSSOS,9,332,7510,51
14-03-2020,94,Product 94,Category 8,TSSF,24,457,11199,205
14-03-2020,102,Product 102,Category 8,TSSML,5,459,4473,56
14-03-2020,111,Product 111,Category 8,TSSOS,2,424,1683,11
14-03-2020,113,Product 113,Category 8,TSSOS,4,474,2427,20
14-03-2020,95,Product 95,Category 8,TSSF,21,494,10471,220
14-03-2020,112,Product 112,Category 8,TSSOS,36,233,12472,250
14-03-2020,4,Product 4,Category 1,TSSDP,2,474,1296,10
14-03-2020,90,Product 90,Category 8,TSSCC,7,428,8425,87
14-03-2020,106,Product 106,Category 8,TSSOS,7,485,2599,43
14-03-2020,60,Product 60,Category 4,TSSOS,7,728,4593,166
14-03-2020,96,Product 96,Category 8,TSSF,14,456,16868,140
14-03-2020,99,Product 99,Category 8,TSSHT,10,679,13913,198
14-03-2020,109,Product 109,Category 8,TSSOS,21,423,10981,123
14-03-2020,34,Product 34,Category 3,TSSCC,13,553,10099,223
14-03-2020,39,Product 39,Category 3,TSSML,18,455,15084,162
14-03-2020,37,Product 37,Category 3,TSSML,2,599,3154,34
14-03-2020,108,Product 108,Category 8,TSSOS,12,441,10239,75
14-03-2020,33,Product 33,Category 3,TSSCC,6,599,8950,107
14-03-2020,82,Product 82,Category 6,TSSOS,3,832,4708,68
14-03-2020,73,Product 73,Category 6,TSSF,3,866,5043,89
14-03-2020,74,Product 74,Category 6,TSSHT,3,866,6648,81
14-03-2020,71,Product 71,Category 6,TSSCC,4,874,5906,101
14-03-2020,77,Product 77,Category 6,TSSML,9,943,7957,253
14-03-2020,79,Product 79,Category 6,TSSML,9,843,7540,121
14-03-2020,42,Product 42,Category 3,TSSMK,3,532,8484,85
14-03-2020,65,Product 65,Category 5,TSSML,13,1541,7397,320
14-03-2020,93,Product 93,Category 8,TSSDD,29,560,12810,396
14-03-2020,91,Product 91,Category 8,TSSDD,21,516,10970,179
14-03-2020,100,Product 100,Category 8,TSSHT,28,485,19306,228
14-03-2020,101,Product 101,Category 8,TSSML,23,456,16944,238
14-03-2020,89,Product 89,Category 8,TSSCC,23,447,10323,102
14-03-2020,88,Product 88,Category 8,TSSCC,129,572,25662,1439
14-03-2020,45,Product 45,Category 3,TSSOS,10,499,12310,196
14-03-2020,38,Product 38,Category 3,TSSML,1,599,6932,74
14-03-2020,103,Product 103,Category 8,TSSML,28,463,13002,267
14-03-2020,35,Product 35,Category 3,TSSCC,21,523,6622,164
14-03-2020,46,Product 46,Category 3,TSSOS,9,493,7032,173
14-03-2020,40,Product 40,Category 3,TSSML,41,515,17129,411
14-03-2020,58,Product 58,Category 4,TSSML,3,1199,6868,135
14-03-2020,84,Product 84,Category 7,TSSHT,6,799,6807,162
14-03-2020,70,Product 70,Category 6,TSSCC,4,824,4456,152
14-03-2020,61,Product 61,Category 4,TSSOS,4,749,6090,177
14-03-2020,104,Product 104,Category 8,TSSOS,16,455,15773,223
14-03-2020,59,Product 59,Category 4,TSSMK,3,1366,8354,225
14-03-2020,43,Product 43,Category 3,TSSMS,24,566,8279,377
14-03-2020,41,Product 41,Category 3,TSSML,19,562,9160,229
14-03-2020,36,Product 36,Category 3,TSSHT,23,538,19036,417
14-03-2020,48,Product 48,Category 3,TSSOS,21,523,21567,346
14-03-2020,47,Product 47,Category 3,TSSOS,14,492,8604,113
14-03-2020,49,Product 49,Category 3,TSSA,1,449,2164,21
14-03-2020,78,Product 78,Category 6,TSSML,8,893,6625,142
14-03-2020,64,Product 64,Category 5,TSSHT,5,1379,7505,205
14-03-2020,69,Product 69,Category 6,TSSCS,1,899,8461,186
14-03-2020,80,Product 80,Category 6,TSSMS,2,899,7418,182
14-03-2020,87,Product 87,Category 8,TSSCS,49,554,23869,601
14-03-2020,68,Product 68,Category 5,TSSMS,1,1299,6826,368
14-03-2020,66,Product 66,Category 5,TSSML,7,1356,7996,319
14-03-2020,28,Product 28,Category 2,TSSOS,17,446,20457,178
14-03-2020,30,Product 30,Category 2,TSSOS,5,479,2190,20
14-03-2020,32,Product 32,Category 2,TSSOS,14,463,18322,236
14-03-2020,29,Product 29,Category 2,TSSOS,1,599,1657,18
14-03-2020,31,Product 31,Category 2,TSSOS,17,446,13814,215
14-03-2020,17,Product 17,Category 2,TSSCC,92,548,22056,1148
15-03-2020,114,Product 114,Category 8,TSSA,2,449,1214,13
15-03-2020,98,Product 98,Category 8,TSSHT,2,799,1969,30
15-03-2020,97,Product 97,Category 8,TSSF,14,435,9484,103
15-03-2020,8,Product 8,Category 1,TSSML,2,474,1439,12
15-03-2020,15,Product 15,Category 1,TSSOS,2,499,1650,14
15-03-2020,9,Product 9,Category 1,TSSML,1,449,1774,20
15-03-2020,12,Product 12,Category 1,TSSOS,1,499,2895,63
15-03-2020,2,Product 2,Category 1,TSSCC,1,499,2026,18
15-03-2020,5,Product 5,Category 1,TSSF,5,469,5191,101
15-03-2020,6,Product 6,Category 1,TSSML,2,399,1606,29
15-03-2020,7,Product 7,Category 1,TSSML,3,466,2540,30
15-03-2020,107,Product 107,Category 8,TSSOS,19,431,8407,110
15-03-2020,105,Product 105,Category 8,TSSOS,9,432,7600,80
15-03-2020,14,Product 14,Category 1,TSSOS,2,499,2086,33
15-03-2020,53,Product 53,Category 4,TSSHT,2,1124,5723,82
15-03-2020,3,Product 3,Category 1,TSSCC,1,449,1893,24
15-03-2020,110,Product 110,Category 8,TSSOS,4,374,5167,41
15-03-2020,94,Product 94,Category 8,TSSF,24,474,10793,157
15-03-2020,102,Product 102,Category 8,TSSML,16,437,4527,80
15-03-2020,111,Product 111,Category 8,TSSOS,2,399,1653,9
15-03-2020,113,Product 113,Category 8,TSSOS,3,466,2409,10
15-03-2020,95,Product 95,Category 8,TSSF,29,473,10104,218
15-03-2020,112,Product 112,Category 8,TSSOS,43,239,11773,212
15-03-2020,4,Product 4,Category 1,TSSDP,3,482,1679,16
15-03-2020,90,Product 90,Category 8,TSSCC,11,435,8354,80
15-03-2020,106,Product 106,Category 8,TSSOS,7,456,2654,38
15-03-2020,60,Product 60,Category 4,TSSOS,10,739,4271,123
15-03-2020,96,Product 96,Category 8,TSSF,14,524,16482,145
15-03-2020,99,Product 99,Category 8,TSSHT,5,499,12782,193
15-03-2020,109,Product 109,Category 8,TSSOS,17,425,10705,150
15-03-2020,34,Product 34,Category 3,TSSCC,25,559,9833,182
15-03-2020,39,Product 39,Category 3,TSSML,21,437,14808,179
15-03-2020,37,Product 37,Category 3,TSSML,9,521,5207,64
15-03-2020,108,Product 108,Category 8,TSSOS,13,422,9901,82
15-03-2020,33,Product 33,Category 3,TSSCC,4,549,8759,81
15-03-2020,82,Product 82,Category 6,TSSOS,3,799,4339,49
15-03-2020,73,Product 73,Category 6,TSSF,1,799,4767,76
15-03-2020,74,Product 74,Category 6,TSSHT,3,832,5348,83
15-03-2020,71,Product 71,Category 6,TSSCC,7,842,5932,108
15-03-2020,77,Product 77,Category 6,TSSML,21,923,8023,260
15-03-2020,79,Product 79,Category 6,TSSML,7,813,7405,104
15-03-2020,42,Product 42,Category 3,TSSMK,3,566,7168,100
15-03-2020,65,Product 65,Category 5,TSSML,8,1399,7465,350
15-03-2020,93,Product 93,Category 8,TSSDD,23,542,11402,343
15-03-2020,91,Product 91,Category 8,TSSDD,21,468,9809,188
15-03-2020,100,Product 100,Category 8,TSSHT,32,492,17819,259
15-03-2020,101,Product 101,Category 8,TSSML,28,442,16449,210
15-03-2020,89,Product 89,Category 8,TSSCC,18,470,10142,121
15-03-2020,88,Product 88,Category 8,TSSCC,120,586,25118,1565
15-03-2020,45,Product 45,Category 3,TSSOS,6,499,11776,203
15-03-2020,38,Product 38,Category 3,TSSML,2,549,6959,84
15-03-2020,103,Product 103,Category 8,TSSML,31,457,12632,254
15-03-2020,35,Product 35,Category 3,TSSCC,21,479,6613,142
15-03-2020,46,Product 46,Category 3,TSSOS,6,499,6622,122
15-03-2020,40,Product 40,Category 3,TSSML,32,510,16554,419
15-03-2020,84,Product 84,Category 7,TSSHT,4,799,3062,66
15-03-2020,75,Product 75,Category 6,TSSHT,1,799,6038,60
15-03-2020,61,Product 61,Category 4,TSSOS,5,819,6115,188
15-03-2020,104,Product 104,Category 8,TSSOS,19,441,14903,199
15-03-2020,59,Product 59,Category 4,TSSMK,2,1399,6964,199
15-03-2020,43,Product 43,Category 3,TSSMS,14,599,7006,269
15-03-2020,41,Product 41,Category 3,TSSML,12,599,8987,219
15-03-2020,36,Product 36,Category 3,TSSHT,25,539,16775,272
15-03-2020,48,Product 48,Category 3,TSSOS,20,549,20212,351
15-03-2020,47,Product 47,Category 3,TSSOS,8,499,8076,110
15-03-2020,78,Product 78,Category 6,TSSML,11,813,6408,150
15-03-2020,64,Product 64,Category 5,TSSHT,6,1299,6091,206
15-03-2020,80,Product 80,Category 6,TSSMS,6,916,5956,145
15-03-2020,87,Product 87,Category 8,TSSCS,37,577,22925,615
15-03-2020,68,Product 68,Category 5,TSSMS,8,1424,7498,441
15-03-2020,66,Product 66,Category 5,TSSML,6,1349,8009,325
15-03-2020,28,Product 28,Category 2,TSSOS,23,447,19760,235
15-03-2020,32,Product 32,Category 2,TSSOS,22,454,17579,214
15-03-2020,31,Product 31,Category 2,TSSOS,21,442,12980,173
15-03-2020,17,Product 17,Category 2,TSSCC,95,546,21463,1101
16-03-2020,114,Product 114,Category 8,TSSA,2,399,900,10
16-03-2020,97,Product 97,Category 8,TSSF,13,437,7433,68
16-03-2020,8,Product 8,Category 1,TSSML,1,499,1100,7
16-03-2020,15,Product 15,Category 1,TSSOS,1,449,1183,14
16-03-2020,9,Product 9,Category 1,TSSML,1,449,1298,8
16-03-2020,12,Product 12,Category 1,TSSOS,2,499,2047,34
16-03-2020,2,Product 2,Category 1,TSSCC,3,482,1452,24
16-03-2020,5,Product 5,Category 1,TSSF,10,474,3595,67
16-03-2020,6,Product 6,Category 1,TSSML,9,449,1232,21
16-03-2020,7,Product 7,Category 1,TSSML,1,499,1819,31
16-03-2020,107,Product 107,Category 8,TSSOS,11,454,6881,71
16-03-2020,105,Product 105,Category 8,TSSOS,12,441,6175,47
16-03-2020,3,Product 3,Category 1,TSSCC,2,474,1409,13
16-03-2020,110,Product 110,Category 8,TSSOS,1,299,3318,24
16-03-2020,94,Product 94,Category 8,TSSF,22,472,8455,126
16-03-2020,102,Product 102,Category 8,TSSML,9,466,3684,83
16-03-2020,113,Product 113,Category 8,TSSOS,3,499,1926,13
16-03-2020,95,Product 95,Category 8,TSSF,18,455,7918,144
16-03-2020,112,Product 112,Category 8,TSSOS,27,236,9521,179
16-03-2020,4,Product 4,Category 1,TSSDP,3,466,1214,10
16-03-2020,90,Product 90,Category 8,TSSCC,14,435,6642,82
16-03-2020,106,Product 106,Category 8,TSSOS,4,449,2178,41
16-03-2020,60,Product 60,Category 4,TSSOS,8,749,3524,124
16-03-2020,96,Product 96,Category 8,TSSF,8,499,13001,113
16-03-2020,99,Product 99,Category 8,TSSHT,9,549,10446,129
16-03-2020,109,Product 109,Category 8,TSSOS,19,433,8611,87
16-03-2020,34,Product 34,Category 3,TSSCC,8,574,7539,138
16-03-2020,39,Product 39,Category 3,TSSML,16,474,11708,125
16-03-2020,37,Product 37,Category 3,TSSML,7,556,3967,54
16-03-2020,108,Product 108,Category 8,TSSOS,8,412,7983,60
16-03-2020,33,Product 33,Category 3,TSSCC,3,532,6819,73
16-03-2020,82,Product 82,Category 6,TSSOS,2,899,3819,38
16-03-2020,73,Product 73,Category 6,TSSF,1,799,3726,60
16-03-2020,72,Product 72,Category 6,TSSCC,1,799,3907,50
16-03-2020,71,Product 71,Category 6,TSSCC,4,824,4581,71
16-03-2020,77,Product 77,Category 6,TSSML,9,943,6442,233
16-03-2020,79,Product 79,Category 6,TSSML,3,866,6005,98
16-03-2020,65,Product 65,Category 5,TSSML,5,1299,5898,271
16-03-2020,93,Product 93,Category 8,TSSDD,22,531,8460,259
16-03-2020,91,Product 91,Category 8,TSSDD,17,478,5550,106
16-03-2020,100,Product 100,Category 8,TSSHT,12,482,14485,216
16-03-2020,101,Product 101,Category 8,TSSML,23,460,13387,181
16-03-2020,89,Product 89,Category 8,TSSCC,11,426,7993,78
16-03-2020,88,Product 88,Category 8,TSSCC,95,565,20558,990
16-03-2020,45,Product 45,Category 3,TSSOS,10,529,9524,134
16-03-2020,38,Product 38,Category 3,TSSML,1,599,5406,56
16-03-2020,103,Product 103,Category 8,TSSML,19,483,10119,209
16-03-2020,35,Product 35,Category 3,TSSCC,12,499,5031,103
16-03-2020,46,Product 46,Category 3,TSSOS,6,516,5386,93
16-03-2020,40,Product 40,Category 3,TSSML,38,532,13254,297
16-03-2020,58,Product 58,Category 4,TSSML,4,1162,5291,136
16-03-2020,75,Product 75,Category 6,TSSHT,4,849,4998,54
16-03-2020,61,Product 61,Category 4,TSSOS,1,899,4735,131
16-03-2020,104,Product 104,Category 8,TSSOS,19,431,12286,147
16-03-2020,59,Product 59,Category 4,TSSMK,1,1299,4678,148
16-03-2020,43,Product 43,Category 3,TSSMS,8,549,4923,231
16-03-2020,41,Product 41,Category 3,TSSML,15,606,7084,180
16-03-2020,36,Product 36,Category 3,TSSHT,16,555,13700,249
16-03-2020,48,Product 48,Category 3,TSSOS,22,531,16660,282
16-03-2020,47,Product 47,Category 3,TSSOS,10,509,6550,89
16-03-2020,49,Product 49,Category 3,TSSA,2,549,2024,24
16-03-2020,78,Product 78,Category 6,TSSML,3,899,5210,91
16-03-2020,64,Product 64,Category 5,TSSHT,5,1299,4993,169
16-03-2020,80,Product 80,Category 6,TSSMS,3,932,5791,121
16-03-2020,87,Product 87,Category 8,TSSCS,32,555,18315,604
16-03-2020,68,Product 68,Category 5,TSSMS,9,1388,6954,393
16-03-2020,66,Product 66,Category 5,TSSML,9,1332,6448,272
16-03-2020,28,Product 28,Category 2,TSSOS,22,426,19099,243
16-03-2020,30,Product 30,Category 2,TSSOS,2,499,2442,32
16-03-2020,32,Product 32,Category 2,TSSOS,19,423,16606,190
16-03-2020,29,Product 29,Category 2,TSSOS,4,449,2723,50
16-03-2020,31,Product 31,Category 2,TSSOS,26,461,12541,175
16-03-2020,17,Product 17,Category 2,TSSCC,77,553,19627,1001
17-03-2020,114,Product 114,Category 8,TSSA,2,449,1117,12
17-03-2020,1,Product 1,Category 1,TSSCC,2,499,1360,18
17-03-2020,97,Product 97,Category 8,TSSF,7,456,4881,52
17-03-2020,8,Product 8,Category 1,TSSML,3,482,895,6
17-03-2020,15,Product 15,Category 1,TSSOS,3,466,951,8
17-03-2020,5,Product 5,Category 1,TSSF,11,472,2858,43
17-03-2020,6,Product 6,Category 1,TSSML,7,399,1015,16
17-03-2020,107,Product 107,Category 8,TSSOS,12,424,7002,90
17-03-2020,105,Product 105,Category 8,TSSOS,9,443,3927,42
17-03-2020,14,Product 14,Category 1,TSSOS,2,499,1234,6
17-03-2020,53,Product 53,Category 4,TSSHT,1,1199,4363,55
17-03-2020,3,Product 3,Category 1,TSSCC,5,469,1123,11
17-03-2020,110,Product 110,Category 8,TSSOS,2,299,2015,17
17-03-2020,94,Product 94,Category 8,TSSF,15,479,9852,124
17-03-2020,102,Product 102,Category 8,TSSML,13,468,7356,113
17-03-2020,113,Product 113,Category 8,TSSOS,1,399,1111,5
17-03-2020,95,Product 95,Category 8,TSSF,14,463,9562,155
17-03-2020,112,Product 112,Category 8,TSSOS,19,210,7818,147
17-03-2020,4,Product 4,Category 1,TSSDP,2,474,973,2
17-03-2020,90,Product 90,Category 8,TSSCC,10,449,4183,29
17-03-2020,106,Product 106,Category 8,TSSOS,7,485,2336,56
17-03-2020,60,Product 60,Category 4,TSSOS,10,843,3558,84
17-03-2020,96,Product 96,Category 8,TSSF,9,1098,6073,57
17-03-2020,99,Product 99,Category 8,TSSHT,9,599,5087,96
17-03-2020,109,Product 109,Category 8,TSSOS,13,422,7455,80
17-03-2020,44,Product 44,Category 3,TSSOS,1,449,2363,26
17-03-2020,34,Product 34,Category 3,TSSCC,12,557,11698,183
17-03-2020,39,Product 39,Category 3,TSSML,8,474,11977,134
17-03-2020,37,Product 37,Category 3,TSSML,7,632,8905,68
17-03-2020,108,Product 108,Category 8,TSSOS,6,432,4008,32
17-03-2020,33,Product 33,Category 3,TSSCC,5,579,5287,51
17-03-2020,82,Product 82,Category 6,TSSOS,2,799,3654,47
17-03-2020,74,Product 74,Category 6,TSSHT,1,799,3774,61
17-03-2020,72,Product 72,Category 6,TSSCC,2,849,3374,27
17-03-2020,71,Product 71,Category 6,TSSCC,3,832,4165,63
17-03-2020,77,Product 77,Category 6,TSSML,5,999,6333,175
17-03-2020,79,Product 79,Category 6,TSSML,3,799,5598,84
17-03-2020,42,Product 42,Category 3,TSSMK,1,599,4302,56
17-03-2020,65,Product 65,Category 5,TSSML,8,1599,5779,275
17-03-2020,93,Product 93,Category 8,TSSDD,17,552,10508,260
17-03-2020,91,Product 91,Category 8,TSSDD,12,491,9327,151
17-03-2020,100,Product 100,Category 8,TSSHT,15,452,10954,140
17-03-2020,101,Product 101,Category 8,TSSML,19,441,9515,140
17-03-2020,89,Product 89,Category 8,TSSCC,10,459,6730,64
17-03-2020,88,Product 88,Category 8,TSSCC,81,584,17588,606
17-03-2020,45,Product 45,Category 3,TSSOS,9,505,6190,94
17-03-2020,38,Product 38,Category 3,TSSML,1,599,4517,59
17-03-2020,103,Product 103,Category 8,TSSML,29,488,12185,264
17-03-2020,35,Product 35,Category 3,TSSCC,21,485,14536,215
17-03-2020,46,Product 46,Category 3,TSSOS,14,499,4580,110
17-03-2020,40,Product 40,Category 3,TSSML,31,517,17568,401
17-03-2020,58,Product 58,Category 4,TSSML,4,1162,5294,100
17-03-2020,62,Product 62,Category 5,TSSCC,1,1299,3042,104
17-03-2020,70,Product 70,Category 6,TSSCC,1,799,3325,101
17-03-2020,75,Product 75,Category 6,TSSHT,1,799,4381,53
17-03-2020,61,Product 61,Category 4,TSSOS,1,699,4707,121
17-03-2020,104,Product 104,Category 8,TSSOS,14,463,5320,84
17-03-2020,59,Product 59,Category 4,TSSMK,2,1399,4588,155
17-03-2020,43,Product 43,Category 3,TSSMS,15,566,13275,482
17-03-2020,41,Product 41,Category 3,TSSML,14,585,8885,220
17-03-2020,36,Product 36,Category 3,TSSHT,15,552,13076,226
17-03-2020,48,Product 48,Category 3,TSSOS,7,513,15831,248
17-03-2020,47,Product 47,Category 3,TSSOS,11,504,9176,78
17-03-2020,49,Product 49,Category 3,TSSA,1,649,1591,18
17-03-2020,78,Product 78,Category 6,TSSML,11,867,4830,90
17-03-2020,64,Product 64,Category 5,TSSHT,3,1299,4657,125
17-03-2020,69,Product 69,Category 6,TSSCS,2,899,6489,173
17-03-2020,80,Product 80,Category 6,TSSMS,2,999,7604,244
17-03-2020,87,Product 87,Category 8,TSSCS,20,599,15567,665
17-03-2020,68,Product 68,Category 5,TSSMS,6,1366,8401,501
17-03-2020,66,Product 66,Category 5,TSSML,3,1366,6360,298
17-03-2020,28,Product 28,Category 2,TSSOS,14,449,13395,162
17-03-2020,30,Product 30,Category 2,TSSOS,1,599,3091,39
17-03-2020,32,Product 32,Category 2,TSSOS,13,468,11887,124
17-03-2020,29,Product 29,Category 2,TSSOS,6,399,4331,54
17-03-2020,31,Product 31,Category 2,TSSOS,25,463,16225,286
17-03-2020,25,Product 25,Category 2,TSSML,48,524,14978,492
17-03-2020,17,Product 17,Category 2,TSSCC,83,554,23863,1336
18-03-2020,114,Product 114,Category 8,TSSA,1,499,1099,30
18-03-2020,98,Product 98,Category 8,TSSHT,1,799,775,12
18-03-2020,1,Product 1,Category 1,TSSCC,2,474,1066,12
18-03-2020,97,Product 97,Category 8,TSSF,12,432,3541,54
18-03-2020,9,Product 9,Category 1,TSSML,2,499,1123,10
18-03-2020,12,Product 12,Category 1,TSSOS,2,499,1930,53
18-03-2020,2,Product 2,Category 1,TSSCC,1,499,1239,11
18-03-2020,5,Product 5,Category 1,TSSF,11,467,3155,70
18-03-2020,6,Product 6,Category 1,TSSML,2,399,1072,18
18-03-2020,7,Product 7,Category 1,TSSML,4,462,1629,28
18-03-2020,107,Product 107,Category 8,TSSOS,15,439,6296,69
18-03-2020,105,Product 105,Category 8,TSSOS,13,461,2801,36
18-03-2020,3,Product 3,Category 1,TSSCC,3,482,1173,5
18-03-2020,110,Product 110,Category 8,TSSOS,3,299,1257,4
18-03-2020,94,Product 94,Category 8,TSSF,25,455,9573,139
18-03-2020,102,Product 102,Category 8,TSSML,13,457,7522,116
18-03-2020,95,Product 95,Category 8,TSSF,11,463,9319,174
18-03-2020,112,Product 112,Category 8,TSSOS,13,218,6145,70
18-03-2020,90,Product 90,Category 8,TSSCC,11,472,2606,32
18-03-2020,106,Product 106,Category 8,TSSOS,4,499,2103,32
18-03-2020,60,Product 60,Category 4,TSSOS,7,849,3140,71
18-03-2020,96,Product 96,Category 8,TSSF,10,536,3086,46
18-03-2020,99,Product 99,Category 8,TSSHT,9,532,2811,72
18-03-2020,109,Product 109,Category 8,TSSOS,15,422,6251,65
18-03-2020,34,Product 34,Category 3,TSSCC,13,545,11339,161
18-03-2020,39,Product 39,Category 3,TSSML,18,432,10064,118
18-03-2020,37,Product 37,Category 3,TSSML,4,574,9255,69
18-03-2020,108,Product 108,Category 8,TSSOS,8,462,2138,22
18-03-2020,33,Product 33,Category 3,TSSCC,6,532,3531,43
18-03-2020,82,Product 82,Category 6,TSSOS,2,899,3088,23
18-03-2020,74,Product 74,Category 6,TSSHT,2,849,1807,36
18-03-2020,72,Product 72,Category 6,TSSCC,1,799,2583,31
18-03-2020,71,Product 71,Category 6,TSSCC,1,799,3120,39
18-03-2020,77,Product 77,Category 6,TSSML,11,935,4491,137
18-03-2020,79,Product 79,Category 6,TSSML,4,824,4036,70
18-03-2020,42,Product 42,Category 3,TSSMK,1,499,3456,32
18-03-2020,65,Product 65,Category 5,TSSML,2,1499,4172,229
18-03-2020,93,Product 93,Category 8,TSSDD,25,543,10290,297
18-03-2020,91,Product 91,Category 8,TSSDD,16,474,9773,112
18-03-2020,100,Product 100,Category 8,TSSHT,21,469,8967,164
18-03-2020,101,Product 101,Category 8,TSSML,24,466,6742,95
18-03-2020,89,Product 89,Category 8,TSSCC,13,430,5304,57
18-03-2020,88,Product 88,Category 8,TSSCC,47,563,14595,460
18-03-2020,45,Product 45,Category 3,TSSOS,10,509,3909,58
18-03-2020,38,Product 38,Category 3,TSSML,7,570,3317,60
18-03-2020,103,Product 103,Category 8,TSSML,26,471,11308,159
18-03-2020,35,Product 35,Category 3,TSSCC,22,494,16225,287
18-03-2020,46,Product 46,Category 3,TSSOS,3,516,3530,72
18-03-2020,40,Product 40,Category 3,TSSML,39,532,16180,325
18-03-2020,58,Product 58,Category 4,TSSML,3,1099,3775,59
18-03-2020,84,Product 84,Category 7,TSSHT,3,999,3306,60
18-03-2020,75,Product 75,Category 6,TSSHT,1,799,3713,38
18-03-2020,61,Product 61,Category 4,TSSOS,1,699,3543,84
18-03-2020,104,Product 104,Category 8,TSSOS,10,449,2246,33
